"postDate";"postTime";"post_content";"signature_content";"username";"userlink";"usertitle";"userrank";"user_joindate";"user_location";"user_NumberOfPosts"
"06-07-2016";" 03:38 PM";"Yep, yesterday was the 10 year mark. Being diagnosed on 666 seemed ominous at first but here I am 10 years later and so far so good. On my diagnosis day I cracked open the bible ( not being preachy. We find inspiration and peace where we know to look ) pointed at the page and read a sentence that became my mantra. I will not quote it but if anyone wants to know what I read simply IM me and I will share it. I wrote a blog post on my 10 year anniversary as well. I love to write. Any of you guys who are freaked out and scared about the future I get it. I was too. I am proof that Advanced PCa does not have to be a death sentence. For you fortunate cured guys who are struggling to retain continence and deal with ED I will quote Jeff Probst of Survivor. ""I got nothing for you"" smiles and laughter to all.";"Diagnosed 6/6/6 Stage IV PCa widespread metastasis Gleason 3+4=7 Psa 3216.32. Metastatic to lungs lymph bones and brain. Initial prognosis 1 year.
Lupron Casodex 3-1/2 years. Hormone vacation 1 year. Back on Lupron and then 6 months on DES Chest radiated to avoid going from an A-cup to a B-cup. Hormone Refractory November 2011 Provenge/Lupron/Casodex May 2012. Started Zytiga+Lupron August 2013 and I am currently still on it. Current PSA <0.02 Current scans are clean. Since beginning hormones 10 years ago I have added chick flicks and shoe shopping to my hobby list.";"Todd1963";"http://www.cancerforums.net/members/119422-Todd1963";"";"Regular User";"May 2016";"Toutle Washington USA";"47"
"06-07-2016";" 03:56 PM";"Nice post and a wonderful inspiration, todd.

Thanks! And CONGRATULATIONS!!!";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"May 2016";"Toutle Washington USA";"47"
"06-07-2016";" 04:01 PM";"An impressive milestone Todd, fingers crossed we see you post your 20th anniversary.
Allen";"";"Bravehardon";"http://www.cancerforums.net/members/106840-Bravehardon";"";"Top User";"May 2016";"Toutle Washington USA";"47"
"06-07-2016";" 04:08 PM";"Thanks guys. I intend to be here on my 30th anniversary. I promised Mandy 30 years on our wedding day. Failure is non-optional";"Diagnosed 6/6/6 Stage IV PCa widespread metastasis Gleason 3+4=7 Psa 3216.32. Metastatic to lungs lymph bones and brain. Initial prognosis 1 year.
Lupron Casodex 3-1/2 years. Hormone vacation 1 year. Back on Lupron and then 6 months on DES Chest radiated to avoid going from an A-cup to a B-cup. Hormone Refractory November 2011 Provenge/Lupron/Casodex May 2012. Started Zytiga+Lupron August 2013 and I am currently still on it. Current PSA <0.02 Current scans are clean. Since beginning hormones 10 years ago I have added chick flicks and shoe shopping to my hobby list.";"Todd1963";"http://www.cancerforums.net/members/119422-Todd1963";"";"Regular User";"May 2016";"Toutle Washington USA";"47"
"06-07-2016";" 04:24 PM";"Very inspirational post. Thanks for sharing, hope it helps others. Congrats Todd!!";"DOB:Feb 1958
PSA: 1/13:2.9 1/14: 4.1 3/14: 3.4 9/14: 4.4 3/15: 4.3 9/15: 5.9 PC/Father
DRE: Normal with above tests
Biopsy: 10/1/15. Second Opinion University of Chicago. 9 of 12 cores positive. G6: 5 cores, G7 ( 4+3) 4 cores
10/12/15: Ct scan/bone scan- Both negative
Clinical Staging: 10/28/15 T2c
Surgery ( RALP) UC scheduled 12/29/15

Final Pathology Report; Jan. 6 2016

15 lymph nodes; no tumor present
gleason upgraded to 9 ( 4+5)
EPE; present
Lymphovascular invasion present
Right SV Positive
Left SV and vasa deferentia, no tumor present
PIN
Perineural invasion present
Tumor location: Preipheral zone right; and left transition zone
Tumor volume est 45%
2 positive margins of 4 ( Periphera and distal)
Staging: pT3bNO
UPSA: 2/9/16 0.05
UPSA: 3/23/16 0.11
Casodex: 4/1/16- 8/5/16
Lupron: 4/15/16... 9 months, as of now
SRT: 6/14/16...8/5/16 38 treatments completed
8/10/16. UPSA <0.05";"MichiganMan16";"http://www.cancerforums.net/members/117327-MichiganMan16";"";"Senior User";"May 2016";"Toutle Washington USA";"47"
"06-07-2016";" 04:44 PM";"What a post!!! Gotta be a boost to anyone. I just finished 25 EBRT and headed for seed implantation tomorrow in the AM. Been on Lupron and Casodex since 2 March, 29 more months on Lupron, 3 more on Casodex. I am not complaining, but it has been a little challenging. Anyway good for you. God Bless ya";"";"Geezer";"http://www.cancerforums.net/members/117971-Geezer";"";"Regular User";"May 2016";"Toutle Washington USA";"47"
"06-07-2016";" 06:53 PM";"God bless you.. and congratulations.";"PSA 21.9
5 out of 12 cores positive
Gleason 7
Diagnosed 6-3-2015
CT and Bone Scan Clear
7-21-15 MDA team meet
PSA 26.4
Gleason 7 still but reassessed with two 4+3s instead of just one. Other two at 3+4.
4 out of 12 now deemed positive
DaVinci on 8-31-2015
pT3b
Prostate and Lymph nodes removed
Drain bag removed day three, back home day three
Dr. John Davis Saved 75% on the left and 100% on the right
6 weeks post op and three months post op, PSA less than 0.1
Detectable nine months post op at 0.1. Confirmed 6 weeks later with same reading.
MRI clear.
Began SRT July 11th, 35 sessions to complete on August 26th.";"Frenchy";"http://www.cancerforums.net/members/116401-Frenchy";"";"Senior User";"May 2016";"Toutle Washington USA";"47"
"06-07-2016";" 07:17 PM";"Fabulous story Todd! Thank you! May it serve to inspire all who are currently battling PC and those whose battle has not yet begun.

Stay strong and keep forging forward!

MF";"";"Michael F";"http://www.cancerforums.net/members/109130-Michael-F";"";"Top User";"May 2016";"Toutle Washington USA";"47"
"06-07-2016";" 08:00 PM";"It is certainly doable Todd . My uncle was diagnosed with PC when he was 65. On Dec 26/16 he will be 97. I know very little about his case beyond his daughter telling me he was diagnosed when he was 65. I have known this man all my life and he never talked about and still doesn't. My cousin did say he was in the hospital for a week so I assume he had open surgery.
Allen";"";"Bravehardon";"http://www.cancerforums.net/members/106840-Bravehardon";"";"Top User";"May 2016";"Toutle Washington USA";"47"
"06-07-2016";" 10:13 PM";"Yup, his age 65 year would have been around 1975 and the robotic form of surgery did not come around until around the turn of the current century. So it almost definitely was open surgery.

So glad to see him still around and nearing the 100 years of age plateau.";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"May 2016";"Toutle Washington USA";"47"
"06-07-2016";" 10:59 PM";"As I look back in time, my uncle was the Clint Eastwood of his era. He just took what life handed him and dealt with it without complaints.";"";"Bravehardon";"http://www.cancerforums.net/members/106840-Bravehardon";"";"Top User";"Sep 2013";"Vancouver, BC";"1,308"
"06-08-2016";" 06:46 PM";"Thank you guys for all the replies. It is my privilege to share my
Story and to perhaps inspire others. God Bless";"Diagnosed 6/6/6 Stage IV PCa widespread metastasis Gleason 3+4=7 Psa 3216.32. Metastatic to lungs lymph bones and brain. Initial prognosis 1 year.
Lupron Casodex 3-1/2 years. Hormone vacation 1 year. Back on Lupron and then 6 months on DES Chest radiated to avoid going from an A-cup to a B-cup. Hormone Refractory November 2011 Provenge/Lupron/Casodex May 2012. Started Zytiga+Lupron August 2013 and I am currently still on it. Current PSA <0.02 Current scans are clean. Since beginning hormones 10 years ago I have added chick flicks and shoe shopping to my hobby list.";"Todd1963";"http://www.cancerforums.net/members/119422-Todd1963";"";"Regular User";"Sep 2013";"Vancouver, BC";"1,308"
"06-13-2016";" 12:10 AM";"Spirit Warrior.
Respect!
DD";"";"Dogdollar";"http://www.cancerforums.net/members/114745-Dogdollar";"";"Senior User";"Sep 2013";"Vancouver, BC";"1,308"
"06-15-2016";" 02:24 AM";"I used to follow your posts eagerly at the other site. I admired your courage, persistence and determination not to give up your fight and congratulate you on your great achievements.

Your journey serves as inspiration and a road map to us all.

Best wishes.";"";"newporter";"http://www.cancerforums.net/members/21257-newporter";"";"Top User";"Sep 2013";"Vancouver, BC";"1,308"
"06-15-2016";" 06:42 PM";"""Since beginning hormones 10 years ago I have added chick flicks and shoe shopping to my hobby list.""

While before PC the above would not be my 1st choice but is better than the alternatives.

Thanks for the inspiring story.

g.";"- George

55yo at diagnosis 3/14, PSA=395, 1 week later PSA=322, 98cc prostate at biopsy: 16/16 positive, 15-G9 (4+5), 1-G6(unknown). S-IV: T3BN1M0, ""Metastatic to Lymph nodes"" (multiple nodes effected, bone scan clear, 12/14 DEX=normal)

- Currently on ADT/TAB: Lupron 4mo+Cassodex
- PSA 03/14=322
- PSA 06/14=55.88
- PSA 08/14=37.63
- PSA 10/14=11.35
- PSA 12/14=6.78
- PSA 04/15=2.69
- PSA 08/15=1.01
- PSA 12/15=1.15
- PSA 04/16=0.38
- PSA 08/16=0.22";"GeorgeS";"http://www.cancerforums.net/members/112617-GeorgeS";"";"Senior User";"Sep 2013";"Vancouver, BC";"1,308"
"11-06-2016";" 09:17 PM";"I was uncertain if this October 13th article in the New England Journal of Medicine had already been posted or discussed here. I don't recall reading it. Someone may find it interesting or useful in their decision process.

http://www.nejm.org/doi/full/10.1056...icleDiscussion

Followed by the accompanying editorial ""Treatment or Monitoring for Early Prostate Cancer""

http://www.nejm.org/doi/full/10.1056/NEJMe1610395

Here is the abstract for a brief overview.

http://www.nejm.org/doi/full/10.1056...220#t=abstract";"";"Otago";"http://www.cancerforums.net/members/10792-Otago";"";"Top User";"Jan 2008";"Not Found";"639"
"11-06-2016";" 10:50 PM";"How remarkable that the survival rates for untreated aren't that much lower at 10 years compared to the other options. At 68 with my PSA of 38 and my Gleason score of 8 I thought the Surgeon was crazy when he offered me the option of just monitoring it. I chose removal and I'm glad I did and I don't think I'd do it any differently had I read this study before making my decision, but still it does give one pause...

Nick";"";"Nick P";"http://www.cancerforums.net/members/121292-Nick-P";"Newbie";"Regular User";"Jan 2008";"Not Found";"639"
"11-06-2016";" 11:07 PM";"Originally Posted by Nick P
How remarkable that the survival rates for untreated aren't that much lower at 10 years compared to the other options. At 68 with my PSA of 38 and my Gleason score of 8 I thought the Surgeon was crazy when he offered me the option of just monitoring it. I chose removal and I'm glad I did and I don't think I'd do it any differently had I read this study before making my decision, but still it does give one pause...
Oh, I don't think there was anything wrong with your decision.
The following was the description of the men in the study

"" The median age of the participants was 62 years (range, 50 to 69), the median PSA level at the prostate-check clinic was 4.6 ng per milliliter (range, 3.0 to 19.9), 77% had tumors with a Gleason score of 6 (on a scale from 6 to 10, with higher scores indicating a worse prognosis), and 76% had stage T1c disease;""

None of the participants had a psa of anywhere near 38

Median PSA2 --- in ng/ml (IQR3) 4.7 (3.7, 6.7) 4.9 (3.7, 6.7) 4.8 (3.7, 6.7)
PSA2 --- 10+ ng/ml (%) 57 (10) 57 (10) 58 (11)

That indicates the median psa for the participants was less than 5 ng/ml and that only 10% of the men had a psa over 10.0
The highest PSA out of over 1,600 men was 19.9, or only half of yours.

Not sure of what to make of the surgeon suggesting you had the choice to monitor it... unless he thought the 38 was just a blip up.";"";"Otago";"http://www.cancerforums.net/members/10792-Otago";"";"Top User";"Jan 2008";"Not Found";"639"
"11-06-2016";" 11:19 PM";"Otago

The Surgeon may have been saying that I was an adult and he couldn't arrest me and get a court order. I was free to be stupid if I wanted. He strongly suggested surgery and I agreed.";"";"Nick P";"http://www.cancerforums.net/members/121292-Nick-P";"Newbie";"Regular User";"Jan 2008";"Not Found";"639"
"11-07-2016";" 12:33 AM";"When prostate cancer is diagnosed, in about 65% of the cases, the Gleason grade is Gleason 6. Now the standard 12 core needle biopsy sometimes misses higher grade cancer that is only found if and when the prostate is surgically removed and the entire gland biopsied..But that leaves the MAJORITY of PC cases in the G-6 catagory which it is believed virtually never metastasizes of spreads beyond the prostate gland. This makes 'Doing Nothing"" a good plan for the majority of PC patients..But what about the 40-45% who's Gleason score is something other than Gleason 6? For them ""Doing Nothing"" can be a death sentence. Lets not forget that 35,000 men will DIE from prostate cancer this year..

So when you see these studies that claim treating prostate cancer is a waste of time because treatment apparently has no effect on the mortality rate, I must take these studies with a grain of salt....Today's mortality rate from prostate cancer is much, much lower than it was 30 years ago, before the PSA test and effective treatments.....The G-6 guys never knew they had cancer and the G-8, 9 and 10 guys were dead in two or three years....";"PSA at age 55: 3.5, DRE negative.
65: 8.5, DRE "" normal"", biopsy, 12 core, negative...
66 9.0 DRE ""normal"", BPH, (Proscar)
67 4.5 DRE ""normal"" second biopsy, negative.
67.5 5.6, DRE ""normal"" U-doc worried..
age 68, 7.0, third biopsy (June 2010) positive for cancer in 4 cores, 2 cores Gleason 6, one core Gleason 7. one core Gleason 9. RALP on Sept. 3, 2010, Positive margin, post-op PSA. 0.9, SRT , HT. Feb.2011 PSA <0.1 Oct 2011 <0.1 Feb 2012 <0.01 Sept 2012 0.8 June 2013 1.1, Casodex added, PSA 0.04 10/2013. PSA 0.32 1/14. On 6/14 PSA 0.4, ""T""-5. 10/14 PSA 0.6, T-11. 1/2015 PSA 0.106. 4/15. 0.4, 9/15 1.4, 3/16 Zytiga, 0.04";"Fairwind";"http://www.cancerforums.net/members/20405-Fairwind";"";"Top User";"Jan 2008";"Not Found";"639"
